macroarea,Phoneme,SegmentClass,freq,phoible_freq,delta,freq_phoible_no_macroarea
Africa,õ̞ãˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,oᴱ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,o̞e̞,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,œ̤,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,œu,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,oɘ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,øɘ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,o̞iˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,õ̞ĩˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,õˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,õ̞ˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,o̞ˤː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɔ̙,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɔ̙ː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɔ̝ː,vowel,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ɔˑ,vowel,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ɔ̤ˑ,vowel,0.003389830508474576,9.933774834437086e-4,0.0023964530250308678,NA
Africa,ɔ̰ˑ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɔ̃ˤː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɵ̤,vowel,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ɵ̤ː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pfʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pkʰ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pɸ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pɾ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,psʰ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,psʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,psʷʰ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pʃʰ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pʃʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pt,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,pʼkxʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɸː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɸʰ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qm,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qn,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǀʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǁ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǁʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǂ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǂʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǃ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qǃʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qʘ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,qʘʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,r̠̙,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,r͈ː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,rᶣ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,rˀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,rʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,rʼː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,r̪ˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,r̪ˤ|rˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,rˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,r̪ˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɻʲ,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,ɾː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɾ̪ʲ|ɾʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɾʷ,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,ɾʷʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɾˤ,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ʁʷː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,sɾ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,st,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,sᶣ,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,sʷʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,s̪ˤ|sˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,sˤː,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,s̪ˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʃt,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʃˀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʃˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̺ː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̟ːɕ̟,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̟ɕ̟,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tɕᶣ,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,tɕʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tʰʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tlʱ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tr,consonant,0.006779661016949152,0.0019867549668874172,0.0047929060500617356,NA
Africa,tɾ,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,tsˠ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tsʷ,consonant,0.011299435028248588,0.0033112582781456954,0.007988176750102893,NA
Africa,t̪ʃ|t̠ʃ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̠ʃˠ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̠ʃɾ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̠ʃx,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̪x,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̪ʼː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tʼkxʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̪ʼkxʼ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,t̪ˤ|tˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,tˤː,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,t̪ˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʈr,consonant,0.003389830508474576,9.933774834437086e-4,0.0023964530250308678,NA
Africa,ʈr̠̥,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʈɹ̠̥,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʈʂʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,u͓,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,u̘,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,u̠,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,uːa,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ṳˑ,vowel,0.003389830508474576,9.933774834437086e-4,0.0023964530250308678,NA
Africa,uãː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,uᴱ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ũˤ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʉ̆,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ɥ̃,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,ɥ̥,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ɰ̃,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʊ̈ː,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʊ̤ː,vowel,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ʊɔ,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʊu,vowel,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ṽ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,vɾ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ⱱ,consonant,0.0327683615819209,0.009602649006622516,0.023165712575298387,NA
Africa,ⱱ̟,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,ʌi̯,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ẅ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,w̞,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,wˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʍʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,x͈ː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,z͈ː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,z̪ː,consonant,0.0022598870056497176,6.622516556291391e-4,0.0015976353500205785,NA
Africa,z̪ʲ|zʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,zɾ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,zˀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,z̪ˤ|zˤ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,zˤː,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Africa,z̪ˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʐʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʑː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʑᶣ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʒ͈ː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʒˀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʒˤː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔj,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔʲː,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔŋǀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔŋǁ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔŋǂ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔŋǃ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔŋʘ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʔw,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀb͉,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀc,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀd̪,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀɡb,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀɡʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀj̰,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀk,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀkp,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀo̯,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀs,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀʃʷ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀw̰,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀʍ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀʍʲ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ˀy,vowel,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʼŋǀ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʼŋǃ,consonant,0.0011299435028248588,3.3112582781456954e-4,7.988176750102893e-4,NA
Africa,ʕː,consonant,0.006779661016949152,0.0019867549668874172,0.0047929060500617356,NA
Africa,β̃,consonant,0.004519774011299435,0.0013245033112582781,0.003195270700041157,NA
Australia,ɐʊ,vowel,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,bm,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,bⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,c̻,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,c̻̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,cɲ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,dn,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,dⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,d̠ⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,d̪ⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,d̪n̪,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɖⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɖɳ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɡⁿ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,j̻,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,j̪,consonant,0.011467889908256881,0.0016556291390728477,0.009812260769184034,NA
Australia,kŋ,consonant,0.006880733944954129,9.933774834437086e-4,0.00588735646151042,NA
Australia,ɭ̺,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɭ̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ȴ,consonant,0.463302752293578,0.06688741721854305,0.3964153350750349,NA
Australia,ȴʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Australia,ʎ̻,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ʎ̻̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,n̠t̠,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,n̪ʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Australia,ɲ̻,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɲ̻̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɲ̟ʝ̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɳ̺,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɳ̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɳʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Australia,ȵ,consonant,0.8692660550458715,0.12582781456953643,0.7434382404763351,NA
Australia,ȵʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Australia,ø̠,vowel,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,pm,consonant,0.0045871559633027525,6.622516556291391e-4,0.003924904307673614,NA
Australia,r̺͈,consonant,0.013761467889908258,0.0019867549668874172,0.01177471292302084,NA
Australia,ɺ̺̠,consonant,0.013761467889908258,0.0019867549668874172,0.01177471292302084,NA
Australia,ɻ̺,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ɻ̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,t̪͈,consonant,0.10091743119266056,0.01456953642384106,0.08634789476881949,NA
Australia,t̪͉,consonant,0.09862385321100918,0.01423841059602649,0.0843854426149827,NA
Australia,t̺͈,consonant,0.05504587155963303,0.007947019867549669,0.04709885169208336,NA
Australia,t̺͉,consonant,0.05504587155963303,0.007947019867549669,0.04709885169208336,NA
Australia,tn,consonant,0.0045871559633027525,6.622516556291391e-4,0.003924904307673614,NA
Australia,t̪n̪,consonant,0.0045871559633027525,6.622516556291391e-4,0.003924904307673614,NA
Australia,t̠n̠,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ʈ̺,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ʈ̟,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ʈ͈,consonant,0.10091743119266056,0.01456953642384106,0.08634789476881949,NA
Australia,ʈɳ,consonant,0.0045871559633027525,6.622516556291391e-4,0.003924904307673614,NA
Australia,ʈʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Australia,ȶ,consonant,0.7155963302752294,0.10364238410596026,0.6119539461692691,NA
Australia,ȶ͈,consonant,0.15137614678899083,0.02185430463576159,0.12952184215322923,NA
Australia,ȶ͉,consonant,0.14678899082568808,0.02119205298013245,0.12559693784555565,NA
Australia,ȶȵ,consonant,0.0022935779816513763,3.3112582781456954e-4,0.001962452153836807,NA
Australia,ȶʷ,consonant,0.022935779816513763,0.0033112582781456954,0.019624521538368068,NA
Eurasia,˥̰,tone,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,˥˧̰,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˥˧˥,tone,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,˥˩˩˥,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˦̰,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˦˥̰,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˦˩˨,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˦ˀ,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˧˨̤,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˧˨˥,tone,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,˧˨ˤ,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˧˩̤,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˧˩̰,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˨˥,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˨˧˩,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˨˩,tone,0.0037313432835820895,9.933774834437086e-4,0.002737965800138381,NA
Eurasia,˨˩̤,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,˩̰,tone,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,˩˧˩,tone,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ẵ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ã̈,vowel,0.009950248756218905,0.0026490066225165563,0.007301242133702349,NA
Eurasia,a̞,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ä̠,vowel,0.004975124378109453,0.0013245033112582781,0.0036506210668511745,NA
Eurasia,ä̤,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ã̤,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,a̟˞,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,a˞ː,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,a˞ˤ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,äː,vowel,0.053482587064676616,0.01456953642384106,0.038913050640835556,NA
Eurasia,ã̈ː,vowel,0.006218905472636816,0.0016556291390728477,0.004563276333563969,NA
Eurasia,ä̠ː,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,a̟̙ː,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ã̤̈ː,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːi,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːĭ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːi̯,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːɪ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːu,vowel,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,aːŭ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,aːu̯,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,ae̯,vowel,0.0037313432835820895,9.933774834437086e-4,0.002737965800138381,NA
Eurasia,æ̞̃,vowel,0.033582089552238806,0.008940397350993378,0.02464169220124543,NA
Eurasia,æ̰,vowel,0.0037313432835820895,9.933774834437086e-4,0.002737965800138381,NA
Eurasia,æːi,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æːɪ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æːʊ,vowel,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,æˑ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æe,vowel,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,æe̯,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æẽ̯,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æɛ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æi̯,vowel,0.006218905472636816,0.0016556291390728477,0.004563276333563969,NA
Eurasia,æɪ,vowel,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,æɪ̯,vowel,0.0037313432835820895,9.933774834437086e-4,0.002737965800138381,NA
Eurasia,æ̃ɪ̯̃,vowel,0.0024875621890547263,6.622516556291391e-4,0.0018253105334255872,NA
Eurasia,æo,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
Eurasia,æɔ,vowel,0.0012437810945273632,3.3112582781456954e-4,9.126552667127936e-4,NA
